감지일자,SKEL_ID,SKEL_지점명,거리(km),경쟁사_ID,경쟁사_지점명,운영사,용량,경쟁사_주소,총용량
2025-12-18,ST311401,이마트 울산점,0.513,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311401,이마트 울산점,0.513,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311401,이마트 울산점,0.513,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.095,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.095,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311416,삼산2 공영주차장,0.307,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311416,삼산2 공영주차장,0.307,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311417,삼산1 공영주차장,0.232,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311417,삼산1 공영주차장,0.232,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311421,코레일 태화강역,0.973,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311421,코레일 태화강역,0.973,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311421,코레일 태화강역,0.973,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST601238,삼산제일주유소,0.944,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST601238,삼산제일주유소,0.944,ME19C148,삼산1 공영주차장,환경부,100.0,울산광역시 남구 삼산동 1622-4,
2025-12-18,ST311408,무거섬들 공영주차장,0.662,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311408,무거섬들 공영주차장,0.662,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311410,무거동 공영주차장,0.669,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311410,무거동 공영주차장,0.669,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311408,무거섬들 공영주차장,0.662,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311408,무거섬들 공영주차장,0.662,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311410,무거동 공영주차장,0.669,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311410,무거동 공영주차장,0.669,ME19C231,울산대학교,환경부,200.0,울산광역시 남구 무거동 759,
2025-12-18,ST311101,CU학성드림점,0.721,ME19E164,반구1동 행정복지센터,환경부,100.0,울산광역시 중구 반구동 582-6,
2025-12-18,ST311401,이마트 울산점,0.193,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311401,이마트 울산점,0.193,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311401,이마트 울산점,0.193,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311401,이마트 울산점,0.193,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311401,이마트 울산점,0.193,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311401,이마트 울산점,0.193,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.372,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.372,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311416,삼산2 공영주차장,0.175,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311416,삼산2 공영주차장,0.175,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311417,삼산1 공영주차장,0.55,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311417,삼산1 공영주차장,0.55,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311421,코레일 태화강역,0.651,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311421,코레일 태화강역,0.651,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311421,코레일 태화강역,0.651,ME19F101,한국소방산업기술원 울산사무소,환경부,100.0,울산광역시 남구 정동로42번길 25,
2025-12-18,ST311405,기아오토큐 동영1급정비소,0.827,ME19F405,울산자동차검사소,환경부,100.0,울산광역시 남구 장생포로 8,
2025-12-18,ST311405,기아오토큐 동영1급정비소,0.827,ME19F405,울산자동차검사소,환경부,100.0,울산광역시 남구 장생포로 8,
2025-12-18,ST311405,기아오토큐 동영1급정비소,0.827,ME19F405,울산자동차검사소,환경부,100.0,울산광역시 남구 장생포로 8,
2025-12-18,ST311405,기아오토큐 동영1급정비소,0.827,ME19F405,울산자동차검사소,환경부,100.0,울산광역시 남구 장생포로 8,
2025-12-18,ST312004,현대자동차 울산지점,0.142,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312004,현대자동차 울산지점,0.142,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312004,현대자동차 울산지점,0.142,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312004,현대자동차 울산지점,0.142,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312004,현대자동차 울산지점,0.142,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST312005,홈씨씨 울산점,0.3,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST600393,삼성스토어 북울산,0.15,ME19X424,롯데마트 진장점 야외주차장,환경부,100.0,울산광역시 북구 진장 유통로,
2025-12-18,ST317116,울주휴게소 (함양),0.218,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317116,울주휴게소 (함양),0.218,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317116,울주휴게소 (함양),0.218,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C194,울주(울산) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산213-15,
2025-12-18,ST317116,울주휴게소 (함양),0.218,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST317116,울주휴게소 (함양),0.218,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST317116,울주휴게소 (함양),0.218,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST317117,울주휴게소 (울산),0.431,ME20C195,울주(함양) 휴게소,환경부,100.0,울산광역시 울주군 삼동면 보은리 산193-1,
2025-12-18,ST311102,현대자동차 우정대리점,0.699,ME20C197,우정1공영주차장,환경부,100.0,울산광역시 중구 우정동 277-4,
2025-12-18,ST317108,기아자동차 언양대리점,0.781,ME20C293,한국도로공사 서울산지사,환경부,200.0,울산광역시 울주군 삼남면 진장길 13,
2025-12-18,ST317108,기아자동차 언양대리점,0.781,ME20C293,한국도로공사 서울산지사,환경부,200.0,울산광역시 울주군 삼남면 진장길 13,
2025-12-18,ST311102,현대자동차 우정대리점,0.51,ME20C295,한국산업인력공단본부,환경부,200.0,울산광역시 중구 종가로 345,
2025-12-18,ST311102,현대자동차 우정대리점,0.51,ME20C295,한국산업인력공단본부,환경부,200.0,울산광역시 중구 종가로 345,
2025-12-18,ST311102,현대자동차 우정대리점,0.733,ME20C296,한국석유공사,환경부,200.0,울산광역시 중구 종가로 305,
2025-12-18,ST311102,현대자동차 우정대리점,0.733,ME20C296,한국석유공사,환경부,200.0,울산광역시 중구 종가로 305,
2025-12-18,ST311102,현대자동차 우정대리점,0.383,ME20C297,근로복지공단 본부,환경부,200.0,울산광역시 중구 종가로 340,
2025-12-18,ST311102,현대자동차 우정대리점,0.383,ME20C297,근로복지공단 본부,환경부,200.0,울산광역시 중구 종가로 340,
2025-12-18,ST601257,대양석유(주)풍차휴게소,0.999,ME21B154,쇠부리체육센터,환경부,100.0,울산광역시 북구 천곡남로 86,
2025-12-18,ST601257,대양석유(주)풍차휴게소,0.999,ME21B154,쇠부리체육센터,환경부,100.0,울산광역시 북구 천곡남로 86,
2025-12-18,ST317120,코레일 남창역,0.223,ME21B1E5,온양읍행정복지센터 주차장,환경부,100.0,울산광역시 울주군 온양읍 남창1길 20,
2025-12-18,ST317120,코레일 남창역,0.223,ME21B1E5,온양읍행정복지센터 주차장,환경부,100.0,울산광역시 울주군 온양읍 남창1길 20,
2025-12-18,ST317120,코레일 남창역,0.223,ME21B1E5,온양읍행정복지센터 주차장,환경부,100.0,울산광역시 울주군 온양읍 남창1길 20,
2025-12-18,ST311401,이마트 울산점,0.326,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311401,이마트 울산점,0.326,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311401,이마트 울산점,0.326,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311401,이마트 울산점,0.326,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311401,이마트 울산점,0.326,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311401,이마트 울산점,0.326,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.229,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311412,공구월드상가옆 공영주차장,0.229,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311416,삼산2 공영주차장,0.259,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311416,삼산2 공영주차장,0.259,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311417,삼산1 공영주차장,0.438,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311417,삼산1 공영주차장,0.438,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
2025-12-18,ST311421,코레일 태화강역,0.791,ME21B1E7,울산세무서 주차장,환경부,100.0,울산광역시 남구 갈밭로 49,
